NEIGHBORHOOD,ZIP_CODE,PROP_TYPE,SQUARE_FEET,LOT_SIZE,NO_BEDROOMS,TOTAL_BATHS,LIST_PRICE,Predicted_Rent,structural_issues,financing_limitations,property_condition,legal_or_disclosure_gaps,environmental,Disclosure,disclosure_risk_score
Toll Brothers Owls Nest,2360,SF,1913,6049.0,2,2,849995.0,,False,False,False,False,False,Buyers and buyers agents to perform due diligence. Some photos may be virtually enhanced.,0.0
Toll Brothers Owls Nest,2360,SF,2807,6638.0,2,3,1179995.0,,False,False,False,False,False,Sellers prefer a September closing but can be negotiable.,0.0
Owls Nest - Regency Collection,2360,SF,2837,8407.0,3,3,999995.0,,False,False,False,False,False,Offers can be accepted at anytime sellers require 48 hours to review and should be good through monday at 10pm .deadline 5 pm sunday . No letters to seller Seller preferred close would be mid to late September,0.0
,1564,SF,3850,86000.0,4,3,1700000.0,7196.2877016808825,False,False,True,False,False,Estate sale. Limited information. Buyer/buyer agent to verify all. **Sold as-is with no warranties guaranteed or implied.** HIGHEST AND BEST due Thursday 8/1 at 8pm.,0.2
,1585,SF,4000,142876.0,6,4,599900.0,7620.545915322315,False,False,False,False,False,some windows are inoperable or broken,0.0
,1562,SF,936,31380.0,2,1,225000.0,4385.822887629438,False,False,False,False,False,"Irrigation services in front yard, not turned on this year.",0.0
,1562,SF,1426,27966.0,2,1,375000.0,4471.71787170358,False,False,False,False,False,"Two and half bathrooms in this home.  Extra large basement, with close to 500sq feet finished space.  All new kitchen appliances and new washer & dryer convey with the house sale.  Two mini  split units to convey with the sale.",0.0
,1506,SF,1358,34151.0,3,1,384000.0,4632.39974362319,True,False,False,False,True,Flood Zone,0.45
,1504,SF,2732,87120.0,4,3,799900.0,7283.629026772322,False,False,False,False,False,"Non-smoking building. 2 pets per unit with dogs under 65 lbs. $200 move-in and move-out fee. Water use metered and billed to each unit. Parking space for unit 115 is #80, across from entrance to building. Kitchen island and closet in bedroom are included in sale. Offer instructions attached in MLS.",0.0
,1540,SF,1152,46609.0,3,1,429900.0,4513.980471584469,False,False,False,False,False,"Subject to seller finding suitable housing, Buyer/buyers agent to do due diligence.",0.0
,1542,SF,2592,50094.0,4,3,749900.0,7283.629026772322,False,False,False,False,False,Room measurements are approximate.  Agent has vested interest in Revive Homes LLC.,0.0
Spring Meadow Estates,1516,SF,2829,31821.0,3,3,650000.0,,False,False,False,False,False,See Attached,0.0
,1545,SF,3675,75707.0,5,5,2150000.0,7561.610778835386,False,False,False,False,False,Well water for irrigation. Solar panels owned by seller.,0.0
,1360,SF,4258,1657022.0,7,5,1775000.0,7567.208987283464,False,False,False,False,False,"Realtors, please visit with your clients first visit  Enclave at Hudson is a 55+ community with 20% of residents that can be under 55. This is a to be built home. Commission is paid on the BASE price of the home design. Lot requires walkout basement at additional cost.",0.0
,1257,SF,2878,753152.0,3,3,1275000.0,7491.487003515276,False,False,False,False,False,"Seller has not lived in property.  Pet policy, dog up to 30 lbs, or 2 cats",0.0
,1151,SF,1320,5001.0,3,2,299900.0,5860.630969006189,False,False,False,False,False,1 st. Showings at open houses,0.0
,1081,SF,1800,44866.0,3,2,539900.0,6283.970018225829,False,False,False,True,False,"Some photographs are virtually staged. Information in the listing is known to be true but not guaranteed, buyers and agents need to verify all information.",0.1
,1081,SF,1464,43560.0,3,1,499000.0,4612.400570061998,False,False,True,False,False,*This is an estate sale. Seller has not lived in the property for over 40 years. Seller and Sellers agent make no representations. Buyer must perform their own due diligence. Property being sold “As Is”.,0.2
,1515,SF,1709,43560.0,3,2,549900.0,6273.7938189596825,True,False,False,False,False,Deeded lake rights.Being sold with adjacent lot wit .22 acres. 0.44 acres total.Seller to locate & close on suitable housing - property identified and can close within 30 days.Ring cameras on premesis.OPTIONAL association fee see attachment. Bulkhead leaks water during heavy rainfall.,0.3
,1515,SF,1700,43560.0,4,3,559900.0,6754.3812456740925,False,False,False,False,False,Seller reserves the right to accept an offer at any time.,0.0
,1531,SF,2128,135036.0,3,2,414000.0,6674.097376622587,False,False,False,True,False,Seller has never lived at the property. Seller is a licensed agent. Grass has been virtually staged.,0.1
French Hill,1752,SF,1459,6286.0,3,2,435500.0,,False,False,True,False,False,Pool Deck AS IS,0.2
,1522,SF,2466,40006.0,4,3,689900.0,7294.6826925398,False,False,False,False,False,Seller has not lived in the property. Listing agent has ownership interest in the property,0.0
Hammond Heights,1602,SF,3137,8262.0,5,3,775000.0,,True,False,False,False,True,"This property is in a flood zone. See attached Determination Form. -  Remaining in the barn for the buyer's enjoyment; lathe, furnace, oil tank, sink, toilet and drinking fountain, in as-is condition.",0.45
,1583,SF,2184,21335.0,4,2,500000.0,6493.900553082027,False,False,False,False,False,Property will be delivered vacant. Contingent upon seller finding suitable housing,0.0
Burncoat,1605,SF,1549,5031.0,3,2,519900.0,,False,False,False,False,False,"Updated flooring (2023) Interior Painting (2023) Dishwasher (2024)  Gas Stove (2023), Solar Panels are leased and transfer with the property. Propane tanks are leased, transfer with the property and used for gas stove and gas dryer .",0.0
,1772,SF,3314,50573.0,4,4,1600000.0,7601.291481204014,False,False,False,False,False,Financing requires co-op/share loan. All buyers subject to Co-Op board approval.,0.0
,1522,SF,2531,22396.0,4,3,720000.0,7296.537630165272,False,False,False,False,False,Public record states 6 bedrooms (3 in each unit) - #82 has extra bedroom in finished 3rd level. Property will be fully vacant at closing. Showings deferred to open houses. HIGHEST & BEST OFFERS DUE TUESDAY 7/16 5PM.,0.0
,1545,SF,4361,103673.0,5,4,2300000.0,7585.314207400403,False,False,False,False,False,Needs new pool liner,0.0
,1562,SF,4112,10049.0,3,5,1275000.0,7581.541898451901,False,False,False,False,False,All available window screens are stored in the basement. Seller never used kitchen FP but is operable. Sprinklers in Front only. Back fence is prop line. Gas stove has internal exhaust system.,0.0
,1562,SF,4112,60983.0,3,5,1365000.0,7718.777731070892,False,False,False,False,False,First floor Bedroom does not have a closet. See attached Feature sheet. Wetlands located in the back left of the lot.,0.0
,1536,SF,1236,230541.0,3,2,799900.0,6006.503642121568,False,False,False,True,False,Buyers responsible to verify all information & due diligence.,0.1
,1507,SF,2887,45618.0,4,3,819900.0,7283.629026772322,False,False,False,True,False,Condo association information and documents can be found at hpmgnoho.com; Seller has never lived at the property; Buyer to verify any and all information,0.1
,1507,SF,2887,117112.0,4,3,799900.0,7283.629026772322,False,False,False,False,False,Surveillance system in use!,0.0
,1524,SF,1974,553212.0,3,3,1490000.0,7424.380141747069,False,False,False,False,False,Subject to seller finding suitable housing.,0.0
,1524,SF,6455,2069100.0,5,5,3750000.0,7537.0220921875425,False,False,True,True,False,Property being sold AS IS with contents at closing to remain; Seller has never lived in the property; Buyer to verify any and all information,0.3
,1543,SF,2736,21444.0,4,3,724900.0,7291.311069585077,False,False,False,False,False,Wood stove in basement & woodshop to convey,0.0
,1522,SF,1682,15246.0,3,1,474900.0,4616.393091961546,False,False,False,False,False,No showings until later Open House Sun 8/11 12:30-2:30.,0.0
Miscoe Springs,1756,SF,2884,66329.0,4,3,1109500.0,,False,False,False,True,False,4 units are 89 Kensington Ave and 2 units are 35 Earl St. Buyers to verify all information and conduct their own due diligence. Listing agent related to seller.,0.1
,1568,SF,4682,25030.0,5,4,1299000.0,7591.157751076313,False,False,False,False,False,"Sale is contingent upon seller closing on new home purchase of new construction projected to be ready mid September 2024.  Water heater 2020,  Drapes in dining room, kitchen and main bedroom can stay.",0.0
,1550,SF,768,0.52,2,1,319865.0,3822.7058283555375,False,False,False,False,False,Taxes based on land only. Photos are from a similar units in building 2 and show various finish options. Some photos feature virtual staging and upgrades not included in standard options. Listing agent related to seller.,0.0
,1602,SF,2700,7000.0,4,3,699865.0,6991.462710993271,False,False,True,False,False,Active Underground oil tank that is currently in use. Property is being sold as is.,0.2
,1844,SF,1700,9583.0,3,2,648500.0,6122.188059670947,False,False,True,True,False,"CONVENTIONAL OR CASH OFFERS ONLY.  SOLD AS IS. Seller has never lived in the home. Buyer to verify all info. Electricity is off so be careful showing. Hold harmless to be signed prior to showing, attached to this listing.",0.3
,1960,SF,4200,19166.0,5,4,1499000.0,7592.179595957667,False,False,False,False,False,Seller is also Listing Agent,0.0
,1746,SF,1877,20038.0,3,2,699900.0,6679.512415054713,False,False,False,False,False,"As per Atrium Properties/condo mng., 1 pet allowed , dog 20"" shoulder to ground , approval from association for all pets. Seller's statement of property condition attached",0.0
,2648,SF,2568,46609.0,4,2,845990.0,5672.487458269293,True,False,False,False,False,Flood Ins.required ...seller can provide copy of policy if requested.Sale contingent upon sellers close of their purchase.  (Closing approx mid Sept.- Oct),0.3
,1519,SF,4190,51836.0,4,3,1199000.0,7192.362238994978,False,False,False,False,False,"The seller is leaving a refrigerator and stove in the basement. Wall AC unit in lower level-not central air. Built in shelves remain. Lot was subdivided & a new plan was recorded April 9, 2024 Recorded in Book of Plans 400, Page 25. The lot the house currently sits on now is approx. .53 acres.",0.0
,1331,SF,1600,4200.0,3,3,355000.0,6768.525720527308,False,False,False,False,False,"Three parcels on one Deed. Access to Garage/Off St Parking is on Hume St which is a private way. Tenant lived on 2nd flr for 29 yrs and recently vacated property. Large amount Knob & Tube removed 2005, some left. List of Updates attached in MLS. Buyer and Buyer's agent to perform own due diligence.",0.0
,1430,SF,2336,64426.0,3,3,660000.0,7416.155509462658,False,False,True,False,False,Property sold as is as seen Seller will not supply smoke certificate. Pool in the backyard is also sold as is as seen. Do not go past the locked gate as the pool deck is not safe to walk on.Cash offers require 10% EMD. Property has freeze/ water damage throughout.,0.2
,1431,SF,1254,18295.0,2,1,399999.0,4382.055169328858,False,False,False,False,False,Sellers have not lived in the home for many years. Hardwood under living room carpet. Title V to be done.,0.0
,1368,SF,878,87120.0,2,1,175000.0,4387.255117531023,False,False,False,False,False,Taxes do NOT reflect residential exemption. 1 pet up to 40 lb - per unit. Buyers and their agents to do their own due diligence.,0.0
,1420,SF,1800,8243.0,4,3,494500.0,6616.905181802043,False,False,False,False,False,"Sellers have never lived in the property. Neither Sellers or LA make any representations as to the accuracy of any information contained herein. Buyer/buyer agent must conduct their own due diligence, verification(s), SF Measurements, research & are relying solely on the results thereof.",0.0
,1420,SF,1956,5689.0,3,2,499999.0,6451.100367127267,False,False,False,True,False,Listing agent is related to seller. Seller has never lived in the property. Buyer's agent to verify all information. There’s 17 owners and 49 tenants in the complex. The homeowner occupancy rate is less than 50%.,0.1
,1420,SF,1312,9335.0,3,1,320000.0,4467.857031670225,False,False,False,False,False,Please contact listing agent for disclosures.,0.0
,1464,SF,2016,37589.0,3,3,789000.0,7434.3110821532755,False,False,False,False,False,Buyers financing fell through,0.0
Madigan Lane,1432,SF,3103,33977.0,4,4,949900.0,,False,False,False,False,False,third and fourth side of house require maintenance,0.0
,1432,SF,1032,16117.0,3,1,479900.0,4509.700891209966,False,False,False,True,False,The source of all representations are from the seller or public source. It is recommended that buyer and Buyer agent independently verify all information. Seller has the right to accept an offer at anytime.,0.1
,1068,SF,2814,142267.0,5,4,689900.0,7676.58099517775,True,False,False,False,False,Unit Washer/dryer in basement-electricity connected to unit’s electricity bill. Installed closets. Heated garage w/Tesla charger. Floor: 2 small areas slight imperfection due to leak from fridge water line during construction. Public record shows legal 2 bed.,0.3
,1752,SF,3200,13984.0,4,3,1150000.0,7282.093829972479,True,False,False,False,False,Unit Washer/dryer in basement-electricity connected to unit’s electricity bill. Installed closets. Heated garage w/Tesla charger. Floor: 2 small areas slight imperfection due to leak from fridge water line during construction. Public record shows legal 2 bed.,0.3
,1701,SF,1332,10759.0,3,2,598000.0,6104.961844223819,False,False,False,False,False,Pool Table negotiable. Seller will entertain offers with buyer concessions.,0.0
,2067,SF,2814,62291.0,5,3,850000.0,7349.701301133461,False,False,False,False,False,All Information Deemed to be Reliable but Not Guaranteed. Buyers and Agents to Perform Due Diligence.  Property to Convey AS-IS.,0.0
,1886,SF,1374,11761.0,3,2,399900.0,6101.118399172456,False,False,True,False,False,"Sold in ""as is"" condition. Subject to seller finding suitable housing. Seller is offering 1 year home warranty. Offer deadline is Tuesday 7/30 at noon.",0.2
,1056,SF,1344,7473.0,4,2,339900.0,5905.98727056188,False,False,False,False,False,The assessed tax bill is for the entire building and will change once individual condos sell.,0.0
,1523,SF,945,14810.0,2,1,550000.0,4386.844732510791,False,False,False,False,False,"see items attached to MLS: sellers disclosure, plot plan, utility doc, offer instructions. Current owners tied into public sewer!  Offer deadline Tuesday August 20th at 10am",0.0
,1351,SF,3843,763912.0,6,3,649900.0,7273.002997316088,False,False,False,False,False,subject to seller's home find- offer already accepted.,0.0
,1033,SF,2762,96628.0,3,3,519000.0,7512.150227477214,False,False,False,False,False,Commission is based on sales price minus any seller concession.,0.0
,1040,SF,1648,30492.0,4,3,439900.0,6761.041443605494,False,False,False,False,False,Sellers are licensed real estate brokers. All taxes and assessments are estimates and will be determined by the town once evaluated. Sewer ejection system,0.0
,1430,SF,1568,74488.0,3,3,585000.0,7010.158195092832,False,False,False,False,False,"Main St,Left onto Pleasant St,Right onto East Street",0.0
,2476,SF,1632,4500.0,3,2,980000.0,5383.274105207604,True,False,False,False,False,This property has an older roof and furnace.  Washer and Stove were purchased last year.  All Appliances will convey.,0.3
,1230,SF,702,32234.0,3,2,250000.0,5864.992968036311,False,False,True,False,False,"Owners selling property ""as is"".",0.2
,2461,SF,5472,9106.0,6,6,2995000.0,5944.10777627055,True,False,False,False,False,"Heating system 4 years. AC condenser replaced in 2020. 200 amp electric update in 2022. Age of roof unknown, believed to be on older side. Assessor record lists property as 5 rooms vs. 7 rooms. Sellers have never used the irrigation system.",0.3
,2451,SF,2080,6125.0,3,2,959000.0,5391.214646347455,False,False,True,False,False,"Being sold together with adjacent 1,195 square foot lot at 332 Carter Street - Tenants are family & friends (rents are below market-tenants at will) - One unit can be delivered vacant.  Being sold ""as is""",0.2
,2474,SF,4400,6229.0,5,5,2349000.0,5831.859389429677,False,False,False,False,False,Co-Broke fee based on base price minus any enhancements selected by buyer. Co-Broke must accompany on initial visit.,0.0
Lancaster / Sterling line,1523,SF,1080,14375.0,2,1,310000.0,,False,False,True,False,False,"This home is being Sold in ""AS Is Where As"" Condition",0.2
,2360,SF,1577,12349.0,3,1,329000.0,4185.933143083502,True,False,False,False,False,Subject to seller finding suitable housing. Sump pump in the basement.,0.3
,2301,SF,984,5750.0,3,2,489000.0,5303.98722783438,True,False,False,False,False,Heating system is older. Roof approx. 20 years. New septic system and electric!,0.3
,2053,SF,4056,274428.0,4,4,1295000.0,7519.241933039266,False,False,False,False,False,"Sunroom is year round, heated and cooled. Gas line run to the house.",0.0
Sherman Farm Estates,1569,SF,2100,43599.0,3,2,849900.0,,False,False,False,False,False,"Subject to obtaining a License to Sell from the Probate Court for a Guardian/Conservator. Failed septic system. Septic system is buyers responsibility, no engineering done. Being sold as-is, where-is.",0.0
Sherman Farm Estates,1569,SF,2380,43825.0,3,3,769900.0,,False,False,False,False,False,Seller reserves the right to accept an offer at any time. Small lot behind fence belongs to the property.,0.0
Sherman Farm Estates,1569,SF,2244,44219.0,3,2,899990.0,,False,False,False,True,False,Seller has never lived in property,0.1
Sherman Farm Estates,1569,SF,2688,50351.0,4,3,849900.0,,False,False,False,True,False,Please see disclosure sheet in house; buyer to verify all information.,0.1
,1082,SF,1160,19933.0,3,1,320000.0,4517.962475861609,False,False,False,False,False,"Seller may need up to 2 months rent-back. All appliances will remain. Pet restrictions: Only 1 dog, only indoor cats, Dogs must be approved, insured, registered, etc.",0.0
,1604,SF,1800,4169.0,3,2,425000.0,6009.914595987954,False,False,False,False,False,Seller reserves the right to accept an offer at any time.,0.0
,1609,SF,2554,15525.0,3,3,655000.0,7525.058830870163,False,False,False,False,False,Seller has never used the fireplace.,0.0
,1602,SF,4934,15750.0,9,5,929000.0,7585.803674040877,True,False,False,False,True,List broker is part owner.  The building is in Flood Zone AE.  Buyer's lender may or may not require a flood policy.  5 of the 10 units are rented.  Some photos are virtually staged.  Deposits shall be collected through DepositLink,0.45
,1609,SF,3120,11362.0,4,4,840000.0,7460.468358611119,True,False,True,True,False,"PHOTOS HAVE VIRTUALLY CLEANED & ENHANCED; NO HOA; If being mortgaged, flood insurance is required-current policy IS TRANSFERRABLE & paid ($3,567) thru 5/25; only shared expense is insurance-paid until Jan.; Seller has never lived in the property & it is being sold ""as is""; buyer to do due diligence.",0.6
Hammond Heights,1602,SF,4277,12000.0,7,4,749000.0,,False,False,False,False,False,Subject to seller finding suitable housing; home has been identified and under agreement.,0.0
,1068,SF,3112,311454.0,3,3,739900.0,7502.932987864617,False,False,False,False,False,"All listing information has been provided by public record and outside sources. Floor plans and measurements are approximate and for marketing purposes only. Offers Due Tuesday, June 18th @ 12 Noon.",0.0
,1540,SF,1176,43995.0,3,1,447500.0,4514.43200973972,False,False,False,False,False,Condo unit is 2 floors on second and third floor of building.,0.0
,1590,SF,2442,95682.0,3,3,640000.0,7523.203893244694,False,False,False,False,False,See info pack,0.0
,1507,SF,2500,261360.0,3,4,675000.0,7844.577091921894,False,False,True,False,False,"All appliances left as gifts, unsure if working. Short sale, sale is subject to private lender final approval. Closing should NOT be delayed due to short sale. SOLD AS IS. Buyer/Buyer agent responsible for install of smoke/carbon detectors and smoke cert insp. **Offer deadline Mon 8/12 at noon",0.2
,1527,SF,4200,18536.0,4,4,869900.0,7526.92397585202,False,False,False,False,False,Please refer to seller's disclosures.,0.0
,1747,SF,940,5110.0,1,1,385000.0,3873.2915164979886,False,False,False,False,False,"Home Sold As-Is Condition, buyers and buyer agent to do due diligence, sellers reserve right to accept offer before deadline",0.0
,1440,SF,1124,15000.0,3,1,339900.0,4518.241801863601,False,False,False,False,False,Buyer and buyer agent to do all due dilligence. Contingent on seller finding suitable housing.,0.0
,1473,SF,1737,43560.0,4,3,499000.0,6754.3812456740925,False,False,False,False,False,Doorbell has a video/audio camera.,0.0
,1128,SF,1053,17424.0,2,2,309000.0,5809.565587965639,True,False,True,False,False,"See Feature Sheet for updates.  29yr solar loan-negotiable. Being sold as is, as seen. Buyers/buyer's agents to perform due diligence. Some photos have been virtually enhanced. Neighbor owns land along High St. Dishwasher leaks. Subject to seller finding suitable housing - property identified & UAG.",0.5
Summit,1606,SF,1388,4004.0,2,2,485000.0,,False,False,True,False,False,Property will be SOLD AS IS.,0.2
,1604,SF,1416,15577.0,3,2,384900.0,6288.521000512905,False,False,False,False,False,Property being sold AS-IS.,0.0
,1510,SF,3600,4958.0,6,3,619900.0,7025.362104550273,True,False,True,False,False,2nd floor bedroom does not have central air. Roof is end of life. Solar panels will be paid in full at closing. Seller requests 60 day paid lease back.,0.5
,1752,SF,2048,38168.0,4,3,685000.0,7202.47535227835,False,False,False,False,False,Compensation Offered but Not in MLS.,0.0
,1532,SF,2500,19998.0,4,2,699999.0,6582.063897402135,False,False,False,False,False,"Listing agent has a financial interest in the property. Neither seller nor agent, make any representations as to the accuracy of any information contained herein. Buyer (s) / buyer(s) agents must conduct their own due diligence, verification, and research relying solely on the same.Seller has never",0.0
,1541,SF,3195,87120.0,4,3,990000.0,7274.411787159725,False,False,False,False,False,Unit 2 will be delivered vacant,0.0
,1612,SF,2418,1132560.0,4,4,749000.0,7600.8991626221505,False,False,False,False,False,8ft Easement as stated in deed. (attached),0.0
,1611,SF,972,32900.0,2,1,349000.0,4388.029822958531,False,False,False,False,False,"Heritage Landing is a 10-unit luxury, energy-efficient complex with 3 separate buildings built in 2014. It is pet-friendly. Room Dimensions are approximate.",0.0
,1085,SF,880,0.0,2,1,290000.0,3735.671917517821,False,False,False,False,False,"Sold AS-IS. Buyer is responsible for smoke certificate, if applic. Buyer to do any and all due diligence to verify property info. Buyer will be responsible for removal of remaining contents. No representations/warranties are made/implied by Sellers/Listing Agents. Town records indicate 3 bedroom.",0.0
,1339,SF,1404,535352.0,3,2,425000.0,6280.838957700151,False,False,False,False,False,Option to purchase home fully furnished.,0.0
,1001,SF,1920,10800.0,3,2,499900.0,6656.97149768885,False,False,False,False,False,audio/video surveilance on premises.,0.0
,1036,SF,2425,143748.0,3,3,530000.0,7523.203893244694,False,False,False,True,False,Subject to sellers finding suitable housing. Buyer and buyer’s agent must verify all information and perform their own due diligence.,0.1
,1095,SF,1494,22289.0,4,2,460999.0,6069.121062931634,False,False,False,False,False,"See items attached to MLS: sellers disclosure, plot plan, utility doc, floor plan, offer instructions. Offer deadline Monday August 19th at noon ty",0.0
,1057,SF,3500,60113.0,4,3,699900.0,7274.411787159725,False,False,False,False,False,Water tanks are rentals.  Buyer to assume contracts.  Property to transfer with tenants in place.  All units are Tenants-At-Will.,0.0
,1354,SF,1286,3485.0,2,3,425000.0,6045.126852082216,False,False,True,False,False,"home sold as is, estate sale should have approval by June",0.2
Anna Marie Lane,1028,SF,2900,40036.0,4,3,897500.0,,False,False,False,False,False,"Tenants renting for $3,600 per month until August 2024. Taxes do not reflect a residential exemption. Four flight walk-up. Some pictures have been virtually staged.",0.0
,1028,SF,1224,40436.0,3,1,339900.0,4512.210127160663,False,False,False,True,False,Buyer/Buyer's Agent to verify all information in this listing.  Seller nor their representatives make any guarantees or warranties to its accuracy.  List Agent is related to seller.  2 months of HOA fees due at closing.,0.1
,1104,SF,1344,5001.0,4,2,289900.0,5802.196552584919,False,False,True,False,False,Microwave is not working properly. 2 broken window seals on 2nd floor. Subject to solar lease transfer.,0.2
,1030,SF,1287,7797.0,3,2,342000.0,5964.281190669346,False,False,False,False,False,"Home has Active Nob And tube. Seller will clean the property out some items may remain, and will be the buyers responsibility to dispose of.",0.0
,1104,SF,1302,6133.0,3,1,349999.0,4411.7320601845295,False,False,False,True,False,Seller Has Never Lived In Property.,0.1
,6016,SF,4707,475675.0,6,5,775000.0,6148.137413989936,True,False,False,False,False,Flood Insurance may be required in order to close. Office and Laundry room are unheated,0.3
,1370,SF,1704,94090.0,3,2,194400.0,6273.7938189596825,False,False,False,False,False,"Listed as a single-family in MLS# 73244310. Original heating system in great shape, recently serviced w/ updates to some pipes and new expansion tank. Snow removal doesn't include driveway. Owner responsible for maintenance of large bush and tree in front. HOA is not FHA approved.",0.0
,1056,SF,2522,43560.0,5,4,420000.0,7681.807555757946,False,False,False,False,False,Home has an approved variance for a 2 unit building. Building must meet requirements per Building Department. Home being sold as a single family. Seller and sellers agents make no declarations or warranties. Buyer/Buyer agent to do own due diligence. See document for Variance.,0.0
,1001,SF,1432,15310.0,3,1,359900.0,4623.438230702013,False,False,False,True,False,Seller has never lived in the unit.,0.1
,2630,SF,1895,37026.0,3,3,799900.0,5642.232393831679,False,False,False,False,False,Unit could use some sweat equity and is a great value. Unit is in the back of the Building NOT facing Elm St..,0.0
,2043,SF,2838,46098.0,4,3,1399000.0,7283.629026772322,True,False,True,False,False,"Subject to Probate Petition for Sale of Real Estate. Closing date min 90 days from signing of P&S. Home to be sold ""AS IS"".  Seller has not lived in property for many years. Younger gas boiler 2015, full bath 2018 and roof (age unknown). Some window seals are broken. Knob and tube wiring - 100 amp.",0.5
Crow Point,2043,SF,4584,24829.0,4,4,3450000.0,,False,False,False,False,False,See superintendent for school information. Next annual association meeting in September 2024. Public record has property as a 3 bedroom but property has 4 rooms that meet the criteria for a bedroom. Gates Lane is a private way.,0.0
Atlantic Hill,2045,SF,4375,68154.0,4,4,3400000.0,,False,False,False,False,False,Agent has ownership interest in property.,0.0
,2066,SF,3200,56917.0,4,3,1599900.0,7274.411787159725,False,False,False,False,False,"Two dogs 35 pounds or under, or one dog weighing 75 pounds or under allowed, plus breed restrictions. See Master Deed for full rules.",0.0
,2025,SF,2515,6521.0,4,3,2400000.0,6954.727621300835,False,False,False,False,False,Common area outside with grill and fire pit. 2 assigned parking spaces. Some photos have been virtually staged.,0.0
,2780,SF,2572,21344.0,3,4,599900.0,5720.657752116319,False,False,False,False,False,Buyers and buyers agents to perform due diligence. Some photos may be virtually enhanced. Offer Deadline Monday at 5pm - sellers reserve the right to accept an offer at any time. Contingent on sellers finding suitable housing.,0.0
,2532,SF,2340,8712.0,3,1,779900.0,3950.1183241237823,False,False,False,False,False,Please see sellers disclosure and pet rules attached.  Management has told the sellers that the deck is currently unsafe to occupy.  Management has also stated that the decks should be fixed this year.,0.0
,2341,SF,2500,345866.0,3,3,794000.0,5682.456303287572,True,False,False,False,False,Buyer/buyers agent to do own due diligence. All offers to have updated pre-approval or proof of funds.,0.3
,2332,SF,919,14250.0,2,1,645000.0,3999.7898710681593,False,False,False,False,False,Seller unsure if primary bedroom flooring is all hardwood.,0.0
,2332,SF,2204,23087.0,4,4,1975000.0,6032.562335896863,False,False,False,False,False,"House Currently On Cesspool, Sellers Getting Quotes To Tie Into Town Sewer or Septic System. Call Listing Agent For Further Information. Wood Stove In Family Room Has Not Been Used In Years",0.0
,1886,SF,4010,43996.0,3,3,1175000.0,7424.808902385774,False,False,False,False,False,"Electronics system in the family room is staying as a gift to the buyers.  Audio and visual security system active. No electrical outlets in the basement bonus room, only overhead lighting.",0.0
,1104,SF,2027,15002.0,3,2,350000.0,6683.241918861088,False,False,False,False,False,"Subject to sellers securing a suitable rental. One burner on stove doesn't work, one pocket door is not operating smoothly, and there is a garage window and basement casement windows that will need replacement.",0.0
,1031,SF,1982,34020.0,4,2,385000.0,6490.152942488477,False,False,False,False,False,seller has never occupied dwelling; some photos virtually staged.,0.0
,1106,SF,1200,19261.0,3,2,395000.0,6009.032566128222,True,False,False,False,False,"Dishwasher does not work, Special assessment will cover exterior building work. This unit was recently remodeled with the ""pilot program"" and has a 5 year warranty on all the work done including, new windows, doors, water proofing, drywall, floors..",0.3
,1028,SF,1500,10000.0,3,2,349900.0,6265.172954800226,False,False,False,False,False,OFFER DEADLINE: Sunday 6/30 At 7:00pm. Make Offers Good Through Monday 7/1 at 7:00pm,0.0
,1106,SF,1991,20000.0,3,3,450000.0,7432.0621845598225,False,False,False,False,False,Buyers and buyers agents to perform due diligence. Some photos may be virtually enhanced. 2nd bedroom doesnt have a closet. Property to be sold as-is.,0.0
,1056,SF,2800,249598.8,5,1,1100000.0,5261.723991824856,False,False,False,False,False,Property sold as-is.,0.0
Eastwoods,1085,SF,4814,823719.0,4,5,1150000.0,,False,False,True,False,False,Estate Sale - property offered in AS-IS condition. Seller makes no representations or warranties regarding the condition of the property. Buyers should perform their own due diligence.,0.2
,1020,SF,2237,9375.0,4,2,445000.0,6312.497434712997,False,False,False,False,False,"Buyers and buyers agents to perform due diligence. Some photos may be virtually enhanced. Please have buyers drive by prior to scheduling, exterior needs extensive work. Sold AS-IS",0.0
,2655,SF,2710,86684.0,4,4,2995000.0,6138.163512045532,True,False,False,False,False,"Building totally renovated 21 years ago. Roof is 4 years old. Instant water heater is 5 years old. Microwave is 1 years old. Furnace is 21 years old. In very heavy rain, a puddle will form in one area of the basement. No waste disposal in kitchen.",0.3
The Cottages,2649,SF,3150,3150.0,4,4,1675000.0,,False,False,False,False,False,"sprinkler system is run by private well, lamp post at driveway is on separate elec bill $7.00 approx , 3 photos of lawn have been enhanced due to weather conditions , rug on b'ment stairs and around pool are being replaced ,",0.0
Harbour Haven,2664,SF,4056,17859.0,4,3,1795000.0,,True,False,False,False,False,"Flood insurance is $1284 annually -- half is paid by the unit owner and half is paid by the association. North Chelmsford has a water bond debt in place, $70 two times a year for 25 years.",0.3
,2655,SF,1272,15245.0,3,2,1495000.0,5500.0496502418,False,False,False,False,False,"New gas lines installed within 30 days. New conversion, condo fees estimated, docs recorded at closing. 2-pet max. Currently assessed as 3-fam, will be assessed as condos Jan 2025. Parking listed is by custom (not deeded) on the private way, in front of the building.",0.0
,2601,SF,2304,10890.0,3,4,3300000.0,5618.531320167981,False,False,True,False,False,Buyers and buyers agents to perform due diligence. Some photos may be virtually enhanced. Condition of appliances unknown. Each unit is heated by parlor stove. Sold as is. 2 new electric panels installed.,0.2
